html_url,stargazers_count,language,topics,description,loc,source_files,model_files,data_files,type,relation,,,
https://github.com/yingyichen-cyy/JigsawViT,22,Python,adversarial-examples|clothing1m|food101|imagenet|noisy-label-learning|transformer,"(Pattern Recognition Letters 2023) Pytorch implementation of ""Jigsaw-ViT: Learning Jigsaw Puzzles in Vision Transformer""",34313,267,0,8,TODO: <>,TODO: <>,,,
https://github.com/google-research/unified_functional_hashing,11,Python,,,7281,36,0,0,TODO: <>,TODO: <>,,,
https://github.com/Vision-CAIR/3DCoMPaT-v2,57,Python,3d|compositional-learning|computer-vision|deep-learning|multimodal-deep-learning,3DCoMPaT++: An improved large-scale 3D vision dataset for compositional recognition,34120,342,0,31,TODO: <>,TODO: <>,,,
https://github.com/antsfamily/iprs,20,Python,,Python Library for Radar Signal Intelligent Processing.,13128,204,0,57,TODO: <>,TODO: <>,,,
https://github.com/MiZhenxing/GBi-Net,115,Python,,Codes for GBi-Net (CVPR2022),5470,23,0,12,TODO: <>,TODO: <>,,,
https://github.com/graphsignal/graphsignal-python,190,Python,ai-agents|artificial-intelligence|debugging|deep-learning|huggingface|inference|langchain|langchain-python|llama-index|machine-learning|monitoring|observability|openai-api|python|pytorch|tracer,Graphsignal Python tracer,9454,90,0,0,TODO: <>,TODO: <>,,,
https://github.com/RonMcKay/OODRetrieval,29,Python,deep-learning|machine-learning|out-of-distribution-dectection|pytorch|retrieval|semantic-segmentation|uncertainty,Detection and Retrieval of Out-of-Distribution Objects in Semantic Segmentation,23004,39,1,2,TODO: <>,TODO: <>,,,
https://github.com/hcy71o/MB-iSTFT-VITS-with-AutoVocoder,39,Python,speech-synthesis|tts,Incorporating AutoVocoder to MB-iSTFT-VITS,14059,21,0,13,TODO: <>,TODO: <>,,,
https://github.com/zhangweichen2006/SRDAN_Open,18,Python,,,33173,251,0,39,TODO: <>,TODO: <>,,,
https://github.com/zjunlp/RAP,26,Python,data-efficient|event-extraction|few-shot|ie|information-extraction|kbp|kg|knowledge-base-population|knowledge-graph|knowledge-informed-prompt-learning|low-resource|low-resource-nlp|nyt|prompt|relation-extraction|relational-triple-extraction|retrieval|sigir2023|triple-extraction|webnlg,"Code for the SIGIR2023 paper  ""Schema-aware Reference as Prompt Improves Data-Efficient Knowledge Graph Construction""",10608,63,0,21,TODO: <>,TODO: <>,,,
https://github.com/CHENGY12/PLOT,72,Python,clip-model|few-shot-learning|image-recognition|optimal-transport|prompt-learning|transfer-learning,[ICLR2023] PLOT: Prompt Learning with Optimal Transport for Vision-Language Models,6149,71,0,4,TODO: <>,TODO: <>,,,
https://github.com/ziqihuangg/Collaborative-Diffusion,307,Python,diffusion-models|face-editing|face-generation|image-editing|image-generation|latent-diffusion-models|multi-modality,Collaborative Diffusion (CVPR 2023),10696,44,0,8,TODO: <>,TODO: <>,,,
https://github.com/ppashakhanloo/CodeTrek,23,Python,code-representation|codeql|deep-learning|pytorch|relational-database|semantic-analysis,A powerful relational representation of source code,12125,202,0,164,TODO: <>,TODO: <>,,,
https://github.com/clin1223/VLDet,154,Python,iclr2023|multi-modal|object-detection|open-vocabulary|pytorch|vision-and-language,[ICLR 2023] PyTorch implementation of VLDet ?????????https://arxiv.org/abs/2211.14,81862,865,0,6,TODO: <>,TODO: <>,,,
https://github.com/zhangyp15/OccFormer,231,Python,autonomous-driving|multi-camera|occupancy-prediction|semantic-scene-completion|semantic-scene-understanding|semantic-segmentation,[ICCV 2023] OccFormer: Dual-path Transformer for Vision-based 3D Semantic Occupancy Prediction,67764,615,0,24,TODO: <>,TODO: <>,,,
https://github.com/spartan-array/spartan,147,Python,,Distributed Numpy,11154,170,0,1,TODO: <>,TODO: <>,,,
https://github.com/happinesslz/EPNet,214,Python,3d-object-detection|kitti-3d|multimodal,EPNet: Enhancing Point Features with Image Semantics for 3D Object Detection(ECCV 2020),6481,50,0,8,TODO: <>,TODO: <>,,,
https://github.com/jyf588/lrle-rl-examples,12,Python,,"Code for ""Synthesis of Biologically Realistic Human Motion Using Joint Torque Actuation"", SIGGRAPH 2019, Part 2 ",18438,231,3,80,TODO: <>,TODO: <>,,,
https://github.com/RVC-Project/Retrieval-based-Voice-Conversion-WebUI,12912,Python,audio-analysis|change|conversational-ai|conversion|converter|retrieval-model|retrieve-data|rvc|so-vits-svc|sovits|vc|vits|voice|voice-conversion|voice-converter|voiceconversion,Voice data <= 10 mins can also be used to train a good VC model!,6549,87,3,47,TODO: <>,TODO: <>,,,
https://github.com/quantumiracle/Robotic_Door_Opening_with_Tactile_Simulation,12,Python,,"Official code (simulation part) for paper Sim-to-Real Transfer for Robotic Manipulation with Tactile Sensory Zihan Ding, Ya-Yen Tsai, Wang Wei Lee, Bidan Huang International Conference on Intelligent Robots and Systems (IROS) 2021",10397,130,0,71,TODO: <>,TODO: <>,,,
https://github.com/wildboar-foundation/wildboar,27,Python,cython|distance-measures|dtw|dynamic-time-warping|euclidean-distances|machine-learning|numpy|python|scipy|timeseries,wildboar is a Python module for temporal machine learning,17564,95,0,7,TODO: <>,TODO: <>,,,
https://github.com/ColumbiaDVMM/ColumbiaImageSearch,52,Python,columbia-university|face-api|face-detection|face-recognition|hashing|hbase|image|image-search|kafka|lmdb|lopq|memex|python|rest-api|spark,Columbia Image and Face Search tool for MEMEX,7309,102,0,20,TODO: <>,TODO: <>,,,
https://github.com/mindsdb/lightwood,384,Python,automl|encoders|hacktoberfest|machine-learning|mindsdb|ml|neural-networks|probabilistic-programming|pytorch,Lightwood is Legos for Machine Learning. ,12049,190,0,29,TODO: <>,TODO: <>,,,
https://github.com/dylran/DiffuseDenoiseCount,49,Python,,,5478,37,0,8,TODO: <>,TODO: <>,,,
https://github.com/daodaofr/AlignPS,167,Python,,Code for CVPR 2021 paper: Anchor-Free Person Search,52216,762,0,19,TODO: <>,TODO: <>,,,
https://github.com/sbi-benchmark/sbibm,74,Python,,Simulation-based inference benchmark,9317,127,3,260,TODO: <>,TODO: <>,,,
https://github.com/doccano/doccano,8425,Python,annotation-tool|data-labeling|dataset|datasets|machine-learning|natural-language-processing|nuxt|nuxtjs|python|text-annotation|vue|vuejs,Open source annotation tool for machine learning practitioners.,11321,510,0,87,TODO: <>,TODO: <>,,,
https://github.com/YuhaoCheng/PyAnomaly,107,Python,anomaly-detection|artificial-intelligence|artificial-neural-networks|computer-vision|machine-learning|multimedia|python|pytroch|video-analysis|video-anomaly-detection|video-understanding,Useful Toolbox for Anomaly Detection,7625,131,0,3,TODO: <>,TODO: <>,,,
https://github.com/Spico197/DocEE,205,Python,event-extraction|information-extraction|natural-language-understanding|pytorch,"??????? A toolkit for document-level event extraction, containing some SOTA model implementations.",17074,96,0,7,TODO: <>,TODO: <>,,,
https://github.com/LeoGrin/tabular-benchmark,356,Python,,,18635,189,0,9,TODO: <>,TODO: <>,,,
https://github.com/erwincoumans/motion_imitation,968,Python,,"Code accompanying the paper ""Learning Agile Robotic Locomotion Skills by Imitating Animals""",60321,378,0,82,TODO: <>,TODO: <>,,,
https://github.com/atisor73/chromatose,12,Python,colors|palettes|visualization,Personal palette collection & mini-palette visualization,6932,11,0,130,TODO: <>,TODO: <>,,,
https://github.com/TakeLab/podium,58,Python,data-loading|datasets|natural-language-processing|nlp|preprocessing|python,Podium: a framework agnostic Python NLP library for data loading and preprocessing,10320,105,0,5,TODO: <>,TODO: <>,,,
https://github.com/facebookresearch/bart_ls,90,Python,,Long-context pretrained encoder-decoder models,83247,687,0,90,TODO: <>,TODO: <>,,,
https://github.com/giannisdaras/smyrf,47,Python,,"[NeurIPS 2020] Official Implementation: ""SMYRF: Efficient Attention using Asymmetric Clustering"".",73865,408,0,75,TODO: <>,TODO: <>,,,
https://github.com/JohnSnowLabs/langtest,298,Python,,Deliver safe & effective language models,13889,203,0,402,TODO: <>,TODO: <>,,,
https://github.com/svalkiers/clusTCR,41,Python,faiss|immunoinformatics|markov-clustering-algorithm,"CDR3 clustering module providing a new method for fast and accurate clustering of large data sets of CDR3 amino acid sequences, and offering functionalities for downstream analysis of clustering results.",10393,103,0,68,TODO: <>,TODO: <>,,,
https://github.com/rll-research/BPref,88,Python,,"Official codebase for ""B-Pref: Benchmarking Preference-BasedReinforcement Learning"" contains scripts to reproduce experiments.",44035,514,1,250,TODO: <>,TODO: <>,,,
https://github.com/GallupGovt/multivac,22,Python,,MULTIVAC - A DARPA Automating Scientific Knowledge Extraction (ASKE) Artifical Intelligence Exploration (AIE) Program,10623,114,0,20,TODO: <>,TODO: <>,,,
https://github.com/GuoleiSun/VSS-CFFM,62,Python,transformer|video-semantic-segmentation,Code for CVPR 2022 paper: Coarse-to-Fine Feature Mining for Video Semantic Segmentation,25994,663,0,14,TODO: <>,TODO: <>,,,
https://github.com/flyteorg/flytesnacks,66,Python,demo|docker|examples|flyte|flytekit|flytekit-python|hacktoberfest|machine-learning|python|tutorials,Flyte Documentation ????,6146,167,0,50,TODO: <>,TODO: <>,,,
https://github.com/paperless-ngx/paperless-ngx,11387,Python,,"A community-supported supercharged version of paperless: scan, index and archive all your physical documents",27352,542,0,114,TODO: <>,TODO: <>,,,
https://github.com/ag1988/injecting_numeracy,88,Python,,"The accompanying code for ""Injecting Numerical Reasoning Skills into Language Models"" (Mor Geva*, Ankit Gupta* and Jonathan Berant, ACL 2020).",6098,25,0,5,TODO: <>,TODO: <>,,,
https://github.com/eora-ai/torchok,53,Python,computer-vision|deep-learning|image-classification|image-retrieval|image-segmentation|representation-learning,"Production-oriented Computer Vision models training pipeline for common tasks: classification, segmentation, detection and representation????",11452,161,2,53,TODO: <>,TODO: <>,,,
https://github.com/sql-machine-learning/elasticdl,710,Python,deep-learning|distributed-systems|kubernetes|tensorflow,Kubernetes-native Deep Learning Framework,19713,256,0,54,TODO: <>,TODO: <>,,,
https://github.com/FilmColors/VIAN,22,Python,analysis|annotation|color|drawing|film|machine-learning|movie|python|tracking,,37598,234,0,338,TODO: <>,TODO: <>,,,
https://github.com/adihaviv/nopos,12,Python,,,106654,938,0,15,TODO: <>,TODO: <>,,,
https://github.com/microsoft/glider_tasklet_crawler,19,Python,,"An automated and scalable approach to generate tasklets from a natural language task query and a website URL. Glider does not require any pre-training. Glider models tasklet extraction as a state space search, where agents can explore a website?????????s UI and get rewarded when making progress towards task completion. The reward is computed based on the agent?????????s navigating pattern and the similarity between its trajectory and the",5786,8,0,177,TODO: <>,TODO: <>,,,
https://github.com/beefoo/media-tools,20,Python,,,20434,218,0,868,TODO: <>,TODO: <>,,,
https://github.com/predict-idlab/tsflex,323,Python,data-science|feature-engineering|feature-extraction|multimodal|multivariate|pandas|processing|python|time-series|window-stride,Flexible time series feature extraction & processing,7024,52,0,6,TODO: <>,TODO: <>,,,
https://github.com/Ajapaik/ajapaik-web,26,Python,,"Crowdsourcing of data for historic imagery (geotagging, face tagging, rephotography)",16423,277,0,103,TODO: <>,TODO: <>,,,
https://github.com/shibuiwilliam/building-ml-system,29,Python,,building machine learning system,21592,532,2,139,TODO: <>,TODO: <>,,,
https://github.com/qq44642754a/Yolov5_ros,86,Python,pytorch|ros|yolov5,"Real-time object detection with ROS, based on YOLOv5 and PyTorch (?????????????????? YOLOv5?????????ROS?",5379,40,1,9,TODO: <>,TODO: <>,,,
https://github.com/STomoya/animeface,63,Python,anime|deep-learning|gan|machine-learning|python|pytorch,"Training deep models using anime, illustration images.",21592,211,0,143,TODO: <>,TODO: <>,,,
https://github.com/inlab-geo/cofi,11,Python,earth-science|geoscience|inference|inversion|python,Common Framework for Inference,7222,92,0,138,TODO: <>,TODO: <>,,,
https://github.com/chrisjsewell/PyGauss,24,Python,,An interactive tool for supporting the lifecycle of a computational molecular chemistry investigation,5236,39,0,28,TODO: <>,TODO: <>,,,
https://github.com/hnolCol/instantclue,20,Python,data-analysis|data-visualization|python|visualization,Instant Clue - Interactive Data Analysis,37338,136,0,51,TODO: <>,TODO: <>,,,
https://github.com/google-deepmind/distrax,474,Python,,,18145,142,0,3,TODO: <>,TODO: <>,,,
https://github.com/MCG-NJU/OCSampler,15,Python,,[CVPR 2022] OCSampler: Compressing Videos to One Clip with Single-step Sampling,18421,273,0,18,TODO: <>,TODO: <>,,,
https://github.com/jianzhnie/open-chatgpt,148,Python,chatgpt|gpt|llama|llm|lora|peft|ppo|rlhf|stanford-alpaca,"The open source implementation of ChatGPT, Alpaca,  Vicuna and RLHF Pipeline. ?????????0?????????????????????",5477,79,0,17,TODO: <>,TODO: <>,,,
https://github.com/zhihou7/BatchFormer,223,Python,contrastive-learning|cvpr2022|domain-adaptation|domain-generalization|few-shot-learning|long-tailed-recognition|representation-learning|zero-shot-learning,"CVPR2022, BatchFormer: Learning to Explore Sample Relationships for Robust Representation Learning, https://arxiv.org/abs/2203.01522",43911,511,0,99,TODO: <>,TODO: <>,,,
https://github.com/HuangCongQing/RandLA-Net-Enhanced,31,Python,3d-segmentation|python|randla-net,RandLA-Net?????????,25883,69,0,32,TODO: <>,TODO: <>,,,
https://github.com/Megvii-BaseDetection/YOLOX,8609,Python,deep-learning|megengine|ncnn|object-detection|onnx|openvino|pytorch|tensorrt|yolo|yolov3|yolox,"YOLOX is a high-performance anchor-free YOLO, exceeding yolov3~v5 with MegEngine, ONNX, TensorRT, ncnn, and OpenVINO supported. Documentation: https://yolox.readthedocs.io/",8815,101,0,14,TODO: <>,TODO: <>,,,
https://github.com/NaNaoiSong/SemiPCDet,10,Python,,SemiPCDet is an integrated codebase for semi-sl and sl on LiDAR-based detectors. The project is built on OpenPCDet.,15329,133,0,1,TODO: <>,TODO: <>,,,
https://github.com/CRIPAC-DIG/GET,34,Python,,"[WWW 2022] The source code of ""Evidence-aware Fake News Detection with Graph Neural Networks""",16811,179,0,32,TODO: <>,TODO: <>,,,
https://github.com/sony/nnabla-nas,51,Python,,Neural Architecture Search for Neural Network Libraries,9894,167,0,17,TODO: <>,TODO: <>,,,
https://github.com/j-bac/elpigraph-python,13,Python,,Python implementation of the ElPiGraph algorithm with cpu and gpu support,8419,25,0,5,TODO: <>,TODO: <>,,,
https://github.com/brdav/refign,65,Python,computer-vision|domain-adaptation|semantic-segmentation,Refign: Align and Refine for Adaptation of Semantic Segmentation to Adverse Conditions [WACV 2023],6384,44,0,8,TODO: <>,TODO: <>,,,
https://github.com/thaler-lab/EnergyFlow,36,Python,,Python package for the EnergyFlow suite of tools.,6588,68,0,13,TODO: <>,TODO: <>,,,
https://github.com/epfl-dlab/understanding-decoding,10,Python,,"The data and the PyTorch implementation for the models and experiments in the paper ""Language Model Decoding as Likelihood?????????Utility Ali"".",7196,133,0,2,TODO: <>,TODO: <>,,,
https://github.com/kennymckormick/pyskl,723,Python,action-recognition|deep-learning|gesture-recognition|posec3d|pytorch|skeleton-based-action-recognition|stgcn,A toolbox for skeleton-based action recognition.,21160,323,1,8,TODO: <>,TODO: <>,,,
https://github.com/mlvlab/AGC2022_Task2_PeopleCounting,18,Python,,,21567,188,3,7,TODO: <>,TODO: <>,,,
https://github.com/Algolzw/BSRT,162,Python,multi-frame|pytorch|super-resolution|transformer,"Pytorch code for ""BSRT: Improving Burst Super-Resolution with Swin Transformer and Flow-Guided Deformable Alignment"", CVPRW, 1st place in NTIRE 2022 BurstSR Challenge (real-world track).",15560,147,0,14,TODO: <>,TODO: <>,,,
https://github.com/RyanLiu112/MRN,11,Python,,"Official codebase for ""Meta-Reward-Net: Implicitly Differentiable Reward Learning for Preference-based Reinforcement Learning"" (NeurIPS 2022).",45013,517,1,250,TODO: <>,TODO: <>,,,
https://github.com/QUVA-Lab/e2cnn,534,Python,cnns|equivariance|equivariant-network|group-convolution|pytorch,E(2)-Equivariant CNNs Library for Pytorch,16313,136,0,2,TODO: <>,TODO: <>,,,
